Source,Target,Type,Id,Label,timeset,Weight
7045,12276,Directed,11806,,,1
7063,119,Directed,10071,,,3
7063,1691,Directed,10072,,,1
7063,853,Directed,10195,,,1
7063,413,Directed,10601,,,1
7089,858,Directed,9611,,,1
7089,31073,Directed,13120,,,1
7139,7139,Directed,9618,,,2
7139,119,Directed,10863,,,3
7246,7246,Directed,12032,,,2
7246,413,Directed,13235,,,1
7329,105,Directed,9623,,,1
7329,106,Directed,9624,,,1
7329,8114,Directed,9648,,,7
7329,3119,Directed,9649,,,4
7329,8115,Directed,9650,,,3
7329,8116,Directed,9651,,,3
7329,8117,Directed,9652,,,4
7329,10194,Directed,10110,,,1
7329,18712,Directed,10150,,,4
7329,1652,Directed,10151,,,1
7329,5751,Directed,10209,,,5
7329,13346,Directed,10868,,,1
7329,20887,Directed,10971,,,2
7329,76901,Directed,11901,,,1
7329,79026,Directed,11902,,,1
7329,28341,Directed,12139,,,1
7329,119,Directed,12164,,,1
7329,125327,Directed,13083,,,2
7329,7329,Directed,13084,,,1
7329,46720,Directed,13085,,,1
7329,56967,Directed,13086,,,1
7329,47686,Directed,13218,,,1
7329,21209,Directed,13947,,,1
7329,21334,Directed,13948,,,1
7329,94935,Directed,13949,,,1
7329,26931,Directed,13950,,,1
7345,10523,Directed,9735,,,1
7345,7345,Directed,9736,,,7
7545,7379,Directed,9625,,,2
7545,19310,Directed,10187,,,1
7545,15211,Directed,10188,,,1
7545,18658,Directed,10189,,,1
7545,21565,Directed,11928,,,1
7545,32721,Directed,11929,,,2
7545,2449,Directed,12212,,,2
7545,1251,Directed,12213,,,1
7545,7,Directed,13472,,,1
7784,7784,Directed,9629,,,5
7784,488,Directed,9630,,,1
7784,7785,Directed,9631,,,2
7784,7788,Directed,9632,,,1
7784,2221,Directed,9838,,,4
7784,1625,Directed,9839,,,2
7784,1597,Directed,10566,,,2
7784,4111,Directed,11046,,,2
7784,5701,Directed,11047,,,1
7784,175,Directed,11048,,,2
7784,1142,Directed,11160,,,1
7784,13156,Directed,11360,,,3
7784,12304,Directed,11368,,,1
7784,73729,Directed,12465,,,1
7784,4926,Directed,13883,,,1
7788,7784,Directed,9626,,,2
7788,488,Directed,9627,,,1
7788,7785,Directed,9628,,,2
7828,853,Directed,12399,,,1
7857,371,Directed,9633,,,1
7857,413,Directed,9634,,,1
8100,1194,Directed,9635,,,1
8100,3119,Directed,9636,,,25
8100,853,Directed,9637,,,1
8100,944,Directed,9638,,,1
8100,431,Directed,9776,,,1
8100,119,Directed,10731,,,5
8100,175,Directed,10930,,,1
8100,46498,Directed,10931,,,1
8100,3771,Directed,11146,,,1
8100,17723,Directed,12351,,,1
8100,413,Directed,12417,,,1
8100,2281,Directed,13263,,,1
8100,1604,Directed,13322,,,1
8100,341,Directed,13323,,,1
8114,3119,Directed,9639,,,9
8114,8115,Directed,9640,,,10
8114,8116,Directed,9641,,,8
8114,8117,Directed,9642,,,8
8114,8114,Directed,9671,,,14
8114,7069,Directed,9844,,,1
8114,2458,Directed,9845,,,1
8114,15730,Directed,9968,,,1
8114,5751,Directed,10207,,,10
8114,48,Directed,10254,,,1
8114,3400,Directed,10715,,,7
8114,76901,Directed,11884,,,4
8114,79026,Directed,11885,,,4
8114,119,Directed,12151,,,4
8114,1652,Directed,12494,,,1
8114,29876,Directed,12495,,,1
8114,25207,Directed,12549,,,2
8114,117848,Directed,12853,,,1
8114,21209,Directed,12880,,,3
8114,118387,Directed,12881,,,1
8114,2758,Directed,12882,,,1
8114,94785,Directed,13013,,,5
8114,16669,Directed,13014,,,5
8114,748,Directed,13034,,,1
8114,54650,Directed,13035,,,1
8114,125327,Directed,13095,,,2
8114,7329,Directed,13096,,,1
8114,46720,Directed,13097,,,3
8114,56967,Directed,13098,,,1
8114,9889,Directed,13194,,,1
8114,1012,Directed,13423,,,1
8114,43,Directed,13480,,,1
8114,15282,Directed,13481,,,1
8114,2836,Directed,13482,,,1
8114,10938,Directed,13625,,,1
8114,47686,Directed,13664,,,1
8114,21334,Directed,13939,,,1
8114,94935,Directed,13940,,,1
8114,26931,Directed,13941,,,1
8115,8114,Directed,9643,,,5
8115,3119,Directed,9644,,,6
8115,8115,Directed,9645,,,5
8115,8116,Directed,9646,,,6
8115,8117,Directed,9647,,,5
8115,1072,Directed,10619,,,2
8115,2334,Directed,10620,,,1
8115,33654,Directed,10640,,,2
8115,43,Directed,10641,,,1
8115,151,Directed,10642,,,2
8115,1012,Directed,10888,,,1
8115,46942,Directed,10889,,,1
8115,48,Directed,11147,,,1
8115,33877,Directed,11236,,,3
8115,76901,Directed,11888,,,1
8115,79026,Directed,11889,,,1
8115,3400,Directed,12127,,,3
8115,119,Directed,12200,,,2
8115,19891,Directed,12496,,,1
8115,21209,Directed,13768,,,1
8115,413,Directed,13775,,,1
8115,853,Directed,14026,,,1
8116,8114,Directed,9657,,,7
8116,3119,Directed,9658,,,7
8116,8115,Directed,9659,,,10
8116,8116,Directed,9660,,,44
8116,8117,Directed,9661,,,4
8116,15730,Directed,9970,,,1
8116,19891,Directed,10206,,,3
8116,6097,Directed,10542,,,1
8116,33654,Directed,10646,,,2
8116,43,Directed,10647,,,1
8116,151,Directed,10648,,,2
8116,33877,Directed,11243,,,3
8116,3400,Directed,11829,,,4
8116,76901,Directed,11890,,,1
8116,79026,Directed,11891,,,1
8116,119,Directed,12182,,,4
8116,982,Directed,12499,,,1
8116,94785,Directed,13011,,,2
8116,16669,Directed,13012,,,2
8116,23253,Directed,13236,,,1
8116,21209,Directed,13643,,,2
8116,413,Directed,13791,,,1
8117,8114,Directed,9672,,,4
8117,3119,Directed,9673,,,3
8117,8115,Directed,9674,,,6
8117,8116,Directed,9675,,,2
8117,8117,Directed,9676,,,4
8117,2334,Directed,10480,,,6
8117,1072,Directed,10615,,,1
8117,12276,Directed,11247,,,4
8117,3400,Directed,11448,,,1
8117,236,Directed,11543,,,3
8117,76901,Directed,11892,,,1
8117,79026,Directed,11893,,,1
8117,48,Directed,12037,,,1
8117,119,Directed,12152,,,1
8117,101011,Directed,12398,,,1
8117,1012,Directed,12564,,,1
8117,11401,Directed,12565,,,1
8117,79186,Directed,13276,,,1
8117,39,Directed,13277,,,1
8117,21209,Directed,13794,,,1
8425,10690,Directed,9773,,,1
8425,27591,Directed,10424,,,1
8425,27592,Directed,10425,,,1
8490,17723,Directed,12357,,,1
8490,8490,Directed,13371,,,1
8675,43,Directed,9677,,,14
8675,119,Directed,9713,,,6
8675,2215,Directed,9737,,,1
8675,30,Directed,10257,,,3
8738,3266,Directed,9679,,,1
8769,3267,Directed,9680,,,1
9083,9084,Directed,9682,,,6
9083,19978,Directed,10208,,,5
9083,6040,Directed,10581,,,1
9083,939,Directed,10727,,,1
9083,41241,Directed,10763,,,3
9083,1251,Directed,10800,,,2
9083,1865,Directed,10952,,,1
9083,2334,Directed,11030,,,2
9083,1652,Directed,11073,,,1
9083,1843,Directed,11515,,,2
9083,3150,Directed,11848,,,1
9083,20377,Directed,12334,,,1
9083,1255,Directed,12349,,,1
9083,2461,Directed,12480,,,1
9083,6725,Directed,12656,,,1
9083,175,Directed,12790,,,1
9083,20887,Directed,13127,,,1
9083,982,Directed,13290,,,1
9083,3401,Directed,13575,,,1
9084,9083,Directed,10761,,,4
9084,9084,Directed,10762,,,13
9084,119,Directed,10945,,,2
9084,47686,Directed,11339,,,1
9084,80965,Directed,13431,,,1
9084,139835,Directed,13432,,,1
9084,43513,Directed,13591,,,1
9176,9176,Directed,9880,,,3
9236,6157,Directed,10789,,,1
9236,135878,Directed,13338,,,1
9398,9399,Directed,9683,,,4
9398,1012,Directed,9785,,,12
9398,26543,Directed,10350,,,1
9398,48453,Directed,10964,,,1
9398,119,Directed,10965,,,4
9398,217,Directed,11114,,,1
9398,1196,Directed,11242,,,1
9398,48955,Directed,11313,,,2
9398,9398,Directed,11421,,,2
9398,63575,Directed,11507,,,1
9398,8114,Directed,11613,,,1
9398,3119,Directed,11614,,,3
9398,8117,Directed,11615,,,1
9398,8115,Directed,11616,,,1
9398,8116,Directed,11617,,,1
9398,2893,Directed,11863,,,1
9398,18526,Directed,11872,,,1
9398,52119,Directed,11925,,,2
9398,151,Directed,11966,,,1
9398,16822,Directed,12122,,,1
9398,2334,Directed,12123,,,1
9398,2504,Directed,12197,,,1
9398,9458,Directed,12275,,,2
9398,19554,Directed,12378,,,1
9398,175,Directed,12379,,,1
9398,11401,Directed,12567,,,1
9398,1598,Directed,12609,,,1
9398,413,Directed,12610,,,1
9398,26322,Directed,12657,,,1
9398,103670,Directed,12699,,,1
9398,115207,Directed,12755,,,1
9398,48,Directed,12756,,,1
9398,39,Directed,12847,,,1
9398,98173,Directed,13053,,,1
9399,9398,Directed,11873,,,3
9399,18526,Directed,11874,,,1
9399,9399,Directed,13594,,,1
9407,13530,Directed,9999,,,1
9407,9407,Directed,10654,,,1
9415,9415,Directed,9684,,,5
9430,858,Directed,9714,,,1
9430,9626,Directed,9749,,,1
9430,10371,Directed,9751,,,2
9430,11142,Directed,9752,,,2
9474,9474,Directed,10502,,,5
9481,9280,Directed,9686,,,2
9481,9482,Directed,9687,,,2
9481,9481,Directed,9688,,,1
9482,9481,Directed,9695,,,1
9482,9280,Directed,9696,,,1
9482,9482,Directed,9697,,,1
9521,17145,Directed,10298,,,1
9521,34333,Directed,10680,,,1
9623,31062,Directed,10546,,,1
9623,1284,Directed,10918,,,1
9623,119,Directed,10992,,,8
9623,151,Directed,11103,,,2
9623,413,Directed,11225,,,1
9623,53592,Directed,11542,,,1
9623,9623,Directed,12395,,,8
9623,85651,Directed,13282,,,7
9623,43,Directed,13630,,,1
9659,1451,Directed,9691,,,1
9659,1669,Directed,10554,,,1
9659,7069,Directed,12612,,,1
9707,9707,Directed,9692,,,25
9707,151,Directed,9693,,,23
9707,175,Directed,9694,,,25
9771,413,Directed,13512,,,1
10001,1604,Directed,9955,,,1
10001,3415,Directed,10655,,,1
10001,16594,Directed,11151,,,1
10001,8115,Directed,11152,,,1
10001,21,Directed,13139,,,1
10049,10049,Directed,11097,,,2
10049,175,Directed,11098,,,1
10049,40692,Directed,11099,,,1
10049,3102,Directed,11100,,,1
10049,11095,Directed,12304,,,1
10049,98348,Directed,12305,,,1
10049,98349,Directed,12306,,,1
10052,175,Directed,9704,,,4
10052,4111,Directed,10000,,,1
10082,10082,Directed,9705,,,180
10082,1843,Directed,9706,,,73
10082,119,Directed,11429,,,68
10082,104803,Directed,13959,,,43
10146,14654,Directed,9912,,,1
10146,9565,Directed,13046,,,1
10161,175,Directed,9748,,,8
10161,17604,Directed,10108,,,1
10161,7784,Directed,10193,,,1
10161,1599,Directed,11468,,,1
10161,374,Directed,11469,,,1
10161,65631,Directed,11470,,,1
10161,7045,Directed,11471,,,1
10161,5715,Directed,12021,,,1
10161,974,Directed,12022,,,1
10193,10194,Directed,9710,,,2
10193,47686,Directed,11337,,,3
10193,9084,Directed,11338,,,1
10193,10193,Directed,11520,,,1
10193,119,Directed,12907,,,1
10193,9208,Directed,12908,,,1
10193,3354,Directed,13348,,,1
10193,18767,Directed,13510,,,1
10193,43,Directed,13511,,,1
10194,5751,Directed,12149,,,1
10194,117848,Directed,12863,,,1
10319,10194,Directed,9711,,,1
10319,18712,Directed,12740,,,1
10319,117848,Directed,12862,,,1
10319,46720,Directed,13403,,,1
10422,10422,Directed,10177,,,2
10474,47226,Directed,11362,,,1
10474,119,Directed,11363,,,1
10492,10492,Directed,11814,,,7
10492,96045,Directed,12220,,,1
10492,77676,Directed,12221,,,1
10492,43460,Directed,12614,,,1
10523,7345,Directed,9719,,,1
10555,112406,Directed,12645,,,1
10604,119,Directed,9723,,,10
10604,43,Directed,9725,,,2
10604,982,Directed,9726,,,3
10604,1652,Directed,9867,,,5
10604,1826,Directed,10201,,,3
10604,43031,Directed,10910,,,1
10604,48149,Directed,10960,,,1
10604,2334,Directed,11115,,,1
10604,1865,Directed,11404,,,3
10604,9595,Directed,11623,,,1
10604,151,Directed,14020,,,1
10690,119,Directed,10141,,,3
10690,151,Directed,11405,,,1
10690,413,Directed,11406,,,1
10751,1012,Directed,11132,,,1
10751,10751,Directed,11133,,,1
10938,119,Directed,10148,,,2
10938,1865,Directed,10747,,,1
10938,43689,Directed,10975,,,1
10938,3929,Directed,11860,,,1
10938,9208,Directed,12949,,,1
10938,18712,Directed,13326,,,2
10938,25347,Directed,13386,,,1
10938,10432,Directed,13387,,,1
10938,9458,Directed,13619,,,1
10938,22023,Directed,13644,,,1
10938,5751,Directed,13685,,,1
10969,10969,Directed,9747,,,1
10993,1495,Directed,9730,,,3
10993,119,Directed,9731,,,21
10993,10993,Directed,9732,,,23
10993,15730,Directed,9978,,,1
10993,10432,Directed,10266,,,8
10993,1538,Directed,10793,,,6
10993,9235,Directed,12229,,,1
10993,97013,Directed,12251,,,9
11018,119,Directed,10612,,,1
11018,2348,Directed,10614,,,1
11018,11018,Directed,10827,,,4
11095,10049,Directed,9733,,,1
11095,98348,Directed,12302,,,1
11095,98349,Directed,12303,,,1
11142,119,Directed,9734,,,1
11146,11583,Directed,9760,,,5
11146,1652,Directed,9953,,,3
11146,101984,Directed,14041,,,1
11201,5273,Directed,10161,,,1
11201,2421,Directed,10162,,,1
11201,11201,Directed,10163,,,2
11317,11317,Directed,13605,,,1
11337,11337,Directed,9745,,,1
11352,17205,Directed,10420,,,2
11352,48398,Directed,10961,,,1
11401,67826,Directed,11510,,,1
11436,11436,Directed,9750,,,6
11523,1851,Directed,11092,,,2
11523,50450,Directed,12830,,,1
11567,858,Directed,11980,,,1
11583,75014,Directed,11702,,,7
11583,112406,Directed,12717,,,2
11583,126323,Directed,13134,,,1
11605,11606,Directed,9761,,,3
11605,11605,Directed,10184,,,2
11605,119,Directed,10185,,,2
11606,11605,Directed,9762,,,3
11606,11606,Directed,9763,,,2
11606,119,Directed,10190,,,1
11606,175,Directed,13689,,,2
11623,119,Directed,9995,,,3
11623,9235,Directed,9996,,,1
11623,764,Directed,9997,,,1
11623,853,Directed,11755,,,1
11623,944,Directed,11756,,,1
11651,11655,Directed,9765,,,1
11651,11651,Directed,9779,,,2
11651,21063,Directed,12470,,,2
11655,11651,Directed,9771,,,2
11655,21063,Directed,12471,,,1
11689,3920,Directed,11079,,,4
11689,3119,Directed,11080,,,2
11689,119,Directed,11207,,,1
11708,22497,Directed,10267,,,11
11708,97439,Directed,12479,,,1
11711,10161,Directed,9766,,,2
11711,14212,Directed,9882,,,3
11711,1500,Directed,11173,,,1
11711,78732,Directed,11882,,,3
11711,11711,Directed,11883,,,3
11739,15481,Directed,10492,,,1
11817,11817,Directed,9768,,,72
11819,4627,Directed,9782,,,10
11819,11819,Directed,10333,,,13
11819,119,Directed,11663,,,3
11819,39,Directed,11690,,,2
11819,22645,Directed,11691,,,1
11819,120657,Directed,12963,,,1
11870,48,Directed,9770,,,1
11870,861,Directed,10203,,,1
11870,39943,Directed,11101,,,1
11870,119,Directed,11102,,,1
11947,214,Directed,9774,,,1
11980,11981,Directed,9775,,,1
12045,75014,Directed,12835,,,1
12123,9565,Directed,9846,,,1
12143,175,Directed,9777,,,8
12143,17144,Directed,10244,,,4
12143,26122,Directed,10907,,,1
12143,48149,Directed,10976,,,1
12143,58582,Directed,11578,,,1
12143,4935,Directed,11718,,,1
12143,974,Directed,11782,,,1
12143,13156,Directed,12383,,,1
12178,119,Directed,9803,,,4
12178,151,Directed,9804,,,1
12178,30468,Directed,10540,,,1
12178,1459,Directed,12010,,,1
12178,105090,Directed,12886,,,1
12178,112723,Directed,13330,,,1
12178,19584,Directed,13331,,,1
12178,130142,Directed,13951,,,1
12184,12184,Directed,9784,,,3
12217,7024,Directed,11402,,,1
12217,80486,Directed,12239,,,1
12217,11583,Directed,12432,,,5
12217,12217,Directed,12889,,,5
12217,96736,Directed,13075,,,1
12227,11583,Directed,9789,,,28
12227,12123,Directed,9962,,,1
12227,12217,Directed,9998,,,8
12227,9565,Directed,10144,,,1
12227,24486,Directed,10307,,,1
12227,12227,Directed,10733,,,3
12227,50108,Directed,11034,,,8
12227,7024,Directed,11409,,,1
12227,75014,Directed,11703,,,2
12227,99103,Directed,12362,,,1
12227,112406,Directed,12680,,,2
12227,122567,Directed,13066,,,1
12227,116916,Directed,13116,,,1
12227,102343,Directed,13379,,,1
12282,413,Directed,12446,,,1
12282,858,Directed,13389,,,1
12304,175,Directed,9781,,,6
12304,3119,Directed,11751,,,1
12304,5483,Directed,11752,,,2
12304,5273,Directed,11753,,,2
12304,341,Directed,11754,,,1
12304,2268,Directed,11984,,,1
12304,2425,Directed,12775,,,1
12304,74127,Directed,13678,,,1
12346,17324,Directed,10062,,,7
12346,12346,Directed,10063,,,20
12346,17325,Directed,10064,,,20
12346,17326,Directed,10065,,,20
12346,17327,Directed,10066,,,20
12346,17328,Directed,10067,,,20
12346,17329,Directed,10068,,,20
12346,17332,Directed,10069,,,6
12346,17331,Directed,10070,,,7
12366,43,Directed,10155,,,1
12407,1652,Directed,11653,,,1
12407,119,Directed,12652,,,1
12474,175,Directed,10058,,,3
12474,26635,Directed,10351,,,1
12474,5701,Directed,11039,,,1
12474,3467,Directed,11772,,,1
12474,7784,Directed,11773,,,1
12474,119,Directed,11774,,,1
12474,4926,Directed,11952,,,2
12474,9458,Directed,12396,,,1
12474,217,Directed,12813,,,1
12474,11980,Directed,14021,,,1
12532,12304,Directed,9790,,,2
12532,175,Directed,9791,,,6
12532,43,Directed,10176,,,1
12532,24407,Directed,10305,,,3
12532,14825,Directed,10391,,,1
12532,12532,Directed,10392,,,3
12532,11109,Directed,10426,,,1
12532,6525,Directed,10446,,,2
12532,1604,Directed,10899,,,1
12532,4926,Directed,11201,,,1
12532,4111,Directed,11324,,,2
12532,1599,Directed,11460,,,1
12532,374,Directed,11461,,,1
12532,65631,Directed,11462,,,1
12532,7045,Directed,11463,,,1
12532,53141,Directed,11875,,,1
12532,14809,Directed,13569,,,1
12574,12574,Directed,9795,,,9
12574,39,Directed,9796,,,2
12574,2344,Directed,10447,,,1
12574,24597,Directed,10458,,,1
12639,12639,Directed,9797,,,4
12670,12671,Directed,9798,,,47
12670,12810,Directed,9810,,,34
12670,927,Directed,9816,,,5
12670,13035,Directed,9824,,,32
12670,13795,Directed,9858,,,21
12670,12678,Directed,9866,,,78
12670,12677,Directed,9986,,,9
12670,12811,Directed,10005,,,28
12670,27182,Directed,10394,,,11
12670,12670,Directed,10488,,,12
12670,32403,Directed,10591,,,8
12670,29071,Directed,11196,,,10
12670,71185,Directed,11568,,,11
12671,12670,Directed,9827,,,196
12671,12810,Directed,9828,,,32
12671,12671,Directed,9829,,,37
12671,927,Directed,9830,,,3
12671,13035,Directed,9831,,,24
12671,13795,Directed,9854,,,20
12671,12678,Directed,9877,,,74
12671,12677,Directed,9987,,,7
12671,12811,Directed,10009,,,23
12671,27182,Directed,10396,,,8
12671,29071,Directed,11215,,,16
12671,32403,Directed,11228,,,5
12671,71185,Directed,11572,,,12
12677,12671,Directed,9799,,,23
12677,12670,Directed,9808,,,133
12677,12678,Directed,9926,,,46
12677,13035,Directed,9927,,,17
12677,12810,Directed,9933,,,24
12677,12677,Directed,9991,,,7
12677,12811,Directed,10124,,,17
12677,13795,Directed,10256,,,15
12677,27182,Directed,10397,,,6
12677,927,Directed,10466,,,2
12677,29071,Directed,11209,,,5
12677,32403,Directed,11226,,,4
12677,71185,Directed,11569,,,6
12678,12671,Directed,9800,,,22
12678,12670,Directed,9818,,,137
12678,927,Directed,9819,,,3
12678,13795,Directed,9862,,,15
12678,12678,Directed,9924,,,47
12678,13035,Directed,9925,,,11
12678,12811,Directed,10126,,,20
12678,12810,Directed,10312,,,18
12678,12677,Directed,10514,,,5
12678,27182,Directed,10522,,,8
12678,32403,Directed,10594,,,6
12678,29071,Directed,11198,,,10
12678,71185,Directed,11633,,,9
12722,12722,Directed,9878,,,5
12722,3536,Directed,10865,,,1
12722,8116,Directed,10866,,,1
12722,599,Directed,11551,,,2
12722,217,Directed,12144,,,1
12761,10194,Directed,9802,,,1
12761,136438,Directed,13351,,,10
12761,12761,Directed,13369,,,7
12761,136725,Directed,13582,,,3
12761,145484,Directed,13583,,,2
12761,145496,Directed,13586,,,1
12765,12178,Directed,9805,,,4
12765,119,Directed,9806,,,2
12765,151,Directed,9807,,,1
12765,1459,Directed,12011,,,1
12765,105090,Directed,12887,,,1
12765,130142,Directed,13220,,,2
12782,413,Directed,9809,,,7
12782,35493,Directed,10676,,,1
12782,39,Directed,10677,,,2
12782,119,Directed,10678,,,13
12782,41408,Directed,10779,,,1
12782,46854,Directed,10904,,,1
12782,1490,Directed,11374,,,7
12782,6360,Directed,11403,,,1
12782,431,Directed,11846,,,2
12782,93350,Directed,12064,,,1
12782,1659,Directed,12078,,,1
12782,151,Directed,12459,,,2
12782,121143,Directed,12970,,,1
12782,141392,Directed,13469,,,1
12810,12670,Directed,9935,,,42
12810,12810,Directed,9936,,,8
12810,12678,Directed,9937,,,12
12810,13035,Directed,9938,,,8
12810,12671,Directed,9939,,,4
12810,12677,Directed,10510,,,4
12810,27182,Directed,10519,,,3
12810,12811,Directed,10555,,,4
12810,13795,Directed,10832,,,4
12810,32403,Directed,11327,,,2
12810,71185,Directed,11636,,,2
12810,29071,Directed,11675,,,6
12811,12670,Directed,9811,,,80
12811,12810,Directed,9812,,,14
12811,12671,Directed,9813,,,13
12811,927,Directed,9817,,,2
12811,12678,Directed,9931,,,32
12811,13035,Directed,9932,,,12
12811,12811,Directed,10006,,,17
12811,13795,Directed,10255,,,6
12811,27182,Directed,10598,,,1
12811,29071,Directed,11306,,,11
12811,32403,Directed,11325,,,2
12811,71185,Directed,11606,,,3
12811,12677,Directed,11634,,,1
12817,236,Directed,9814,,,1
12826,119,Directed,13567,,,1
12826,3914,Directed,13568,,,1
12917,58634,Directed,11380,,,1
12917,28403,Directed,11558,,,1
12992,12992,Directed,12575,,,3
12996,12996,Directed,9823,,,1
13035,12670,Directed,9821,,,65
13035,927,Directed,9822,,,1
13035,12671,Directed,9864,,,21
13035,13795,Directed,9865,,,5
13035,12678,Directed,9928,,,21
13035,13035,Directed,9929,,,16
13035,12810,Directed,10313,,,12
13035,27182,Directed,10521,,,3
13035,12811,Directed,10533,,,2
13035,29071,Directed,11202,,,9
13035,32403,Directed,11326,,,2
13035,71185,Directed,11700,,,1
13035,12677,Directed,12694,,,1
13156,11583,Directed,9832,,,9
13156,174,Directed,10290,,,2
13156,175,Directed,10291,,,5
13156,177,Directed,10292,,,2
13156,11146,Directed,10302,,,3
13156,4111,Directed,10467,,,1
13156,5701,Directed,10534,,,4
13156,7784,Directed,10536,,,3
13156,11201,Directed,10723,,,1
13156,1597,Directed,11350,,,8
13156,4926,Directed,11525,,,3
13156,1652,Directed,11538,,,1
13156,43,Directed,11539,,,1
13156,576,Directed,12397,,,5
13156,1599,Directed,12671,,,1
13156,73729,Directed,12672,,,1
13156,26688,Directed,12673,,,1
13156,17604,Directed,13159,,,2
13156,13156,Directed,13188,,,1
13156,75014,Directed,13200,,,1
13156,3467,Directed,13410,,,2
13156,944,Directed,13573,,,1
13363,13363,Directed,12855,,,6
13367,48,Directed,9834,,,1
13377,8607,Directed,12106,,,1
13530,13530,Directed,9911,,,4
13621,119,Directed,13257,,,1
13621,13621,Directed,13377,,,1
13760,4569,Directed,9849,,,2
13760,13762,Directed,9850,,,5
13760,13760,Directed,9851,,,2
13760,13881,Directed,9871,,,1
13760,39,Directed,9872,,,2
13760,119,Directed,10284,,,4
13760,851,Directed,10285,,,1
13760,22901,Directed,10286,,,1
13760,22578,Directed,10287,,,1
13760,93350,Directed,12535,,,1
13760,15183,Directed,12551,,,1
13760,38541,Directed,13803,,,1
13770,75766,Directed,11740,,,5
13770,3519,Directed,11741,,,4
13770,13770,Directed,11742,,,5
13795,12670,Directed,10481,,,6
13795,13795,Directed,10482,,,4
13795,12810,Directed,11556,,,1
13795,13035,Directed,11972,,,1
13846,13846,Directed,11620,,,1
13846,40959,Directed,11868,,,1
13881,13760,Directed,9868,,,1
13881,39,Directed,9869,,,2
13881,13762,Directed,9870,,,1
13881,2523,Directed,10362,,,1
13881,119,Directed,10582,,,14
13881,1659,Directed,10769,,,1
13881,3924,Directed,10835,,,3
13881,11163,Directed,10836,,,1
13881,151,Directed,10844,,,3
13881,413,Directed,11085,,,3
13881,1538,Directed,11635,,,1
13881,12849,Directed,12296,,,2
13881,12366,Directed,12368,,,3
13881,26585,Directed,12994,,,1
13881,11523,Directed,13460,,,1
13881,1826,Directed,13523,,,1
13881,2482,Directed,13708,,,1
13881,1691,Directed,14016,,,1
13894,13894,Directed,10345,,,1
14003,14003,Directed,9994,,,1
14212,11711,Directed,9883,,,1
14212,14212,Directed,9884,,,1
14299,13846,Directed,9891,,,3
14299,1416,Directed,9896,,,1
14299,39,Directed,9897,,,1
14299,14338,Directed,9899,,,1
14300,1416,Directed,9888,,,16
14300,13846,Directed,9889,,,15
14300,14310,Directed,9890,,,15
14300,14299,Directed,9894,,,1
14310,14299,Directed,9892,,,1
14310,13846,Directed,9893,,,3
14310,1416,Directed,9895,,,3
14310,14338,Directed,9898,,,1
14310,14300,Directed,9907,,,1
14310,14310,Directed,9908,,,1
14338,14300,Directed,9903,,,1
14338,1416,Directed,9904,,,1
14338,13846,Directed,9905,,,1
14338,14310,Directed,9906,,,1
14361,1149,Directed,9900,,,1
14361,413,Directed,9901,,,1
14361,2804,Directed,9902,,,1
14361,14361,Directed,12705,,,3
14404,17231,Directed,11244,,,1
14475,14475,Directed,10289,,,2
14571,76254,Directed,11802,,,4
14571,14571,Directed,12966,,,2
14721,14721,Directed,9915,,,1
14785,151,Directed,9916,,,1
14785,119,Directed,9917,,,3
14785,15730,Directed,9969,,,1
14785,48,Directed,10219,,,9
14785,1072,Directed,10246,,,1
14785,21582,Directed,10251,,,1
14785,6545,Directed,10398,,,1
14785,10001,Directed,10656,,,1
14785,3415,Directed,10657,,,1
14785,11708,Directed,10711,,,1
14785,8114,Directed,10754,,,1
14785,41241,Directed,11367,,,1
14785,34603,Directed,11419,,,1
14785,66157,Directed,11495,,,2
14785,5128,Directed,11588,,,1
14785,14954,Directed,11666,,,1
14785,51731,Directed,11858,,,1
14785,51732,Directed,11859,,,1
14785,8117,Directed,12038,,,1
14795,14795,Directed,9918,,,1
14795,175,Directed,10147,,,1
14795,14825,Directed,11445,,,11
14795,1194,Directed,11446,,,3
14795,14809,Directed,11921,,,2
14795,57078,Directed,12115,,,4
14795,25312,Directed,12804,,,1
14795,944,Directed,12982,,,1
14809,14795,Directed,9919,,,13
14809,27000,Directed,10498,,,1
14809,14825,Directed,10914,,,9
14809,57078,Directed,12119,,,2
14809,1194,Directed,12627,,,2
14809,25312,Directed,12803,,,1
14809,103670,Directed,12941,,,1
14809,944,Directed,12981,,,1
14809,12992,Directed,13167,,,1
14809,12532,Directed,13557,,,1
14809,9208,Directed,13964,,,1
14825,14795,Directed,9920,,,13
14825,12532,Directed,10390,,,3
14825,14809,Directed,10915,,,4
14825,14825,Directed,10916,,,2
14825,1194,Directed,11444,,,2
14825,24407,Directed,11876,,,1
14825,57078,Directed,12114,,,5
14825,25312,Directed,12799,,,2
14825,27000,Directed,13963,,,1
14861,14861,Directed,9934,,,2
14892,14892,Directed,9922,,,1
14954,1858,Directed,11867,,,1
14954,156564,Directed,13899,,,3
14954,14954,Directed,13921,,,2
15045,15046,Directed,9941,,,2
15045,15047,Directed,9942,,,2
15045,15048,Directed,9943,,,2
15045,15049,Directed,9944,,,2
15045,15045,Directed,9982,,,1
15046,15045,Directed,9946,,,1
15046,15046,Directed,9947,,,2
15046,15047,Directed,9948,,,1
15046,15048,Directed,9949,,,1
15046,15049,Directed,9950,,,1
15046,116045,Directed,12781,,,1
