edge,centrality
"('siri', 'commerce')",2.8732043473936353e-05
"('siri', 'cardib')",2.8419791812061227e-05
"('siri', 'save')",2.7319544209366973e-05
"('siri', 'voicebot')",2.7089494571697355e-05
"('siri', 'amazonprimeday')",2.646553305921376e-05
"('siri', 'dance')",2.6316941938808314e-05
"('siri', 'flashbriefing')",2.555573619785884e-05
"('siri', 'seattle')",2.4914341289549822e-05
"('siri', 'stem')",2.3535339388417022e-05
"('siri', 'todo')",2.313074996220273e-05
"('siri', 'vc')",2.2958331008775436e-05
"('siri', 'periscope')",2.2304425129618e-05
"('siri', 'hindi')",2.1925399382601966e-05
"('siri', 'askgoogle')",2.13520635987822e-05
"('siri', 'itcd')",2.06627396404997e-05
"('siri', 'ceo')",2.0125187405249388e-05
"('siri', 'customerexperience')",2.010876399432265e-05
"('siri', 'disney')",1.8681430476608335e-05
"('siri', 'wow')",1.8496670681038186e-05
"('siri', 'access')",1.7957491535835625e-05
"('siri', 'soundbar')",1.790862222716771e-05
"('siri', 'ring')",1.7832016897617567e-05
"('siri', 'superbowllii')",1.777829355688433e-05
"('siri', 'podcasting')",1.7556753741420833e-05
"('siri', 'development')",1.676629905601623e-05
"('siri', 'listening')",1.6711808438232553e-05
"('siri', 'amazondot')",1.6288206199251257e-05
"('siri', 'parrot')",1.6199008565855418e-05
"('siri', 'wireless')",1.544718864798606e-05
"('siri', 'song')",1.5398530462133973e-05
"('siri', 'summer')",1.5145539693453705e-05
"('siri', 'artificial')",1.4919470323616579e-05
"('siri', 'bmw')",1.478533250593113e-05
"('siri', 'display')",1.474315009252625e-05
"('siri', 'get')",1.4379022956060029e-05
"('siri', 'sblii')",1.422941932357775e-05
"('siri', 'recording')",1.357570304165042e-05
"('siri', 'red')",1.3412427152156363e-05
"('siri', 'can')",1.3409782465891913e-05
"('siri', 'superbowl2018')",1.333678717672132e-05
"('siri', 'brands')",1.3029667314317638e-05
"('siri', 'private')",1.2983073674849339e-05
"('siri', 'england')",1.2403414703265573e-05
"('siri', 'xmas')",1.1875384153444783e-05
"('siri', 'automation')",1.1685755739748987e-05
"('siri', 'smarthomes')",1.1390587487908765e-05
"('siri', 'askalexa')",1.1324868544274683e-05
"('siri', 'dating')",1.11439993820518e-05
"('siri', 'surface')",1.0947494098824693e-05
"('siri', 'house')",1.0759586460933127e-05
"('siri', 'primeday')",1.0633638706210642e-05
"('siri', 'realestate')",1.0621013359768905e-05
"('siri', 'ps4')",1.024723021240114e-05
"('siri', 'thanks')",1.0022465446372855e-05
"('siri', 'integration')",9.92995834534958e-06
"('siri', 'big')",9.110519470762666e-06
"('siri', 'new')",8.950182942139807e-06
"('siri', 'holiday')",8.443860665654117e-06
"('siri', 'blue')",8.109719681814397e-06
"('siri', 'echoshow')",7.976526084558322e-06
"('siri', 'features')",7.910269910064695e-06
"('siri', 'light')",6.913608043934435e-06
"('siri', 'shopping')",6.701706351560134e-06
"('siri', 'voip')",4.9710712174877426e-06
"('siri', 'blogpost')",3.9844857386345745e-06
"('siri', 'comicstrip')",1.6705172071149663e-06
"('siri', 'gamer')",1.2504791448102699e-06
"('siri', 'nhl')",1.0193532224878017e-06
"('siri', 'namaste')",7.647191850885342e-07
"('siri', 'realtor')",7.499746076564621e-07
"('siri', 'france')",5.607837432080807e-07
