edge,centrality
"('alexa', 'amazing')",0.0
"('alexa', 'infosec')",0.0
"('alexa', 'can')",0.0
"('alexa', 'parenting')",0.0
"('alexa', 'insomnia')",0.0
"('alexa', 'applemusic')",0.0
"('alexa', 'amazonechodot')",0.0
"('alexa', 'banks')",0.0
"('alexa', 'customerexperience')",0.0
"('alexa', 'service')",0.0
"('alexa', 'ui')",0.0
"('alexa', 'thursdaythoughts')",0.0
"('alexa', 'workshop')",0.0
"('alexa', 'voicedesign')",0.0
"('alexa', 'whatsapp')",0.0
"('alexa', 'disney')",0.0
"('alexa', 'blackfriday')",0.0
"('alexa', 'voiceassistant')",0.0
"('alexa', 'ioe')",0.0
"('alexa', 'facebook')",0.0
"('alexa', 'ico')",0.0
"('alexa', 'pharmacy')",0.0
"('alexa', 'parents')",0.0
"('alexa', 'uber')",0.0
"('alexa', 'tap')",0.0
"('alexa', 'film')",0.0
"('alexa', 'firstworldproblems')",0.0
"('alexa', 'hackers')",0.0
"('alexa', 'icymi')",0.0
"('alexa', 'fun')",0.0
"('alexa', 'ux')",0.0
"('alexa', 'pikachu')",0.0
"('alexa', 'devices')",0.0
"('alexa', 'oprah')",0.0
"('alexa', 'techcrunch')",0.0
"('alexa', 'music')",0.0
"('alexa', 'dsntech')",0.0
"('alexa', 'okgoogle')",0.0
"('alexa', 'reinvent')",0.0
"('alexa', 'holiday')",0.0
"('alexa', 'hungry')",0.0
"('alexa', 'depression')",0.0
"('alexa', 'consumer')",0.0
"('alexa', 'trends')",0.0
"('alexa', 'kubernetes')",0.0
"('alexa', 'hotel')",0.0
"('alexa', 'education')",0.0
"('alexa', 'safety')",0.0
"('alexa', 'conversationalui')",0.0
"('alexa', 'awslambda')",0.0
"('alexa', 'devops')",0.0
"('alexa', 'bigbrother')",0.0
"('alexa', 'red')",0.0
"('alexa', 'av')",0.0
"('alexa', 'entertainment')",0.0
"('alexa', 'smarthomes')",0.0
"('alexa', 'voicecontrol')",0.0
"('alexa', 'smartdevices')",0.0
"('alexa', 'fashion')",0.0
"('alexa', 'deco')",0.0
"('alexa', 'gaming')",0.0
"('alexa', 'car')",0.0
"('alexa', 'collaboration')",0.0
"('alexa', 'deal')",0.0
"('alexa', 'video')",0.0
"('alexa', 'random')",0.0
"('alexa', 'dev')",0.0
"('alexa', 'coffee')",0.0
"('alexa', 'voicetech')",0.0
"('alexa', 'gps')",0.0
"('alexa', 'philipshue')",0.0
"('alexa', 'women')",0.0
"('alexa', 'police')",0.0
"('alexa', 'speak')",0.0
"('alexa', 'handsfree')",0.0
"('alexa', 'skills')",0.0
"('alexa', 'alexamini')",0.0
"('alexa', '100daysofcode')",0.0
"('alexa', 'ibm')",0.0
"('alexa', 'kindle')",0.0
"('alexa', 'hd')",0.0
"('alexa', 'vacuum')",0.0
"('alexa', 'smart')",0.0
"('alexa', 'va')",0.0
"('alexa', 'thanks')",0.0
"('alexa', 'display')",0.0
"('alexa', 'cryptocurrency')",0.0
"('alexa', 'smartspeakers')",0.0
"('alexa', 'alexadev')",0.0
"('alexa', 'hacked')",0.0
"('alexa', 'tvs')",0.0
"('alexa', 'voicetechnology')",0.0
"('alexa', 'serverless')",0.0
"('alexa', 'thermostat')",0.0
"('alexa', 'hvac')",0.0
"('alexa', 'like')",0.0
"('alexa', 'rock')",0.0
"('alexa', 'diabetes')",0.0
"('alexa', 'ruby')",0.0
"('alexa', 'robots')",0.0
"('alexa', 'hub')",0.0
"('alexa', 'bestbuy')",0.0
"('alexa', 'ott')",0.0
"('alexa', 'firetv')",0.0
"('alexa', 'homebots')",0.0
"('alexa', 'nhl')",0.0
"('alexa', 'wtf')",0.0
"('alexa', 'prime')",0.0
"('alexa', 'sem')",0.0
"('alexa', 'content')",0.0
"('alexa', 'how')",0.0
"('alexa', 'blog')",0.0
"('alexa', 'mixedreality')",0.0
"('alexa', 'blogpost')",0.0
"('alexa', 'breakingnews')",0.0
"('alexa', 'and')",0.0
"('alexa', 'you')",0.0
"('alexa', 'order')",0.0
"('alexa', 'best')",0.0
"('alexa', 'help')",0.0
"('alexa', 'smarttv')",0.0
"('alexa', 'weekend')",0.0
"('alexa', 'comparison')",0.0
"('alexa', 'stick')",0.0
"('alexa', 'gen')",0.0
"('alexa', 'email')",0.0
"('alexa', 'netflix')",0.0
"('alexa', 'jesus')",0.0
"('alexa', 'bollywood')",0.0
"('alexa', 'rt')",0.0
"('alexa', 'iphonex')",0.0
"('alexa', 'surveillance')",0.0
"('alexa', 'virtualassistant')",0.0
"('alexa', 'googlehomemini')",0.0
"('alexa', 'conversationalai')",0.0
"('alexa', 'api')",0.0
"('alexa', 'wine')",0.0
"('alexa', 'polly')",0.0
"('alexa', 'design')",0.0
"('alexa', 'ar')",0.0
"('alexa', 'virtual')",0.0
"('alexa', 'creepy')",0.0
"('alexa', 'podbean')",0.0
"('alexa', 'creative')",0.0
"('alexa', 'control')",0.0
"('alexa', 'boston')",0.0
"('alexa', 'artificial')",0.0
"('alexa', 'saturday')",0.0
"('alexa', 'starwars')",0.0
"('alexa', 'nova')",0.0
"('alexa', 'fucked')",0.0
"('alexa', 'device')",0.0
"('alexa', 'traffic')",0.0
"('alexa', 'fiverr')",0.0
"('alexa', 'smm')",0.0
"('alexa', 'sophia')",0.0
"('alexa', 'hospitality')",0.0
"('alexa', 'python')",0.0
"('alexa', 'programming')",0.0
"('alexa', 'lduk')",0.0
"('alexa', 'amazon_echo')",0.0
"('alexa', 'sms')",0.0
"('alexa', 'stress')",0.0
"('alexa', 'anxiety')",0.0
"('alexa', 'despacito')",0.0
"('alexa', 'developers')",0.0
"('alexa', 'startrek')",0.0
"('alexa', 'funny')",0.0
"('alexa', 'staging')",0.0
"('alexa', 'interiordesigner')",0.0
"('alexa', 'interiordesign')",0.0
"('alexa', 'yoga')",0.0
"('alexa', 'yogionzee')",0.0
"('alexa', 'fitness')",0.0
"('alexa', 'meditation')",0.0
"('alexa', 'bartender')",0.0
"('alexa', 'smarthouseaz')",0.0
"('alexa', 'planning')",0.0
"('alexa', 'realtor')",0.0
"('alexa', 'smartcities')",0.0
"('alexa', 'calendar')",0.0
"('alexa', 'smartcity')",0.0
"('alexa', 'kitchen')",0.0
"('alexa', 'foodie')",0.0
"('alexa', 'food')",0.0
"('alexa', 'walmart')",0.0
"('alexa', 'heatlhy')",0.0
"('alexa', 'colors')",0.0
"('alexa', 'healthyrecipes')",0.0
"('alexa', 'brain')",0.0
"('alexa', 'conserve')",0.0
"('alexa', 'reporting')",0.0
"('alexa', 'weather')",0.0
"('alexa', 'media')",0.0
"('alexa', 'omgtv')",0.0
"('alexa', 'kodi')",0.0
"('alexa', 'lovers')",0.0
"('alexa', 'humidifier')",0.0
"('alexa', 'allergies')",0.0
"('alexa', 'fever')",0.0
"('alexa', 'hay')",0.0
"('alexa', 'pollen')",0.0
"('alexa', 'speakers')",0.0
"('alexa', 'baby')",0.0
"('alexa', 'alex')",0.0
"('alexa', 'applehomepod')",0.0
"('alexa', 'information')",0.0
"('alexa', 'travel')",0.0
"('alexa', 'sleepy')",0.0
"('alexa', 'websummit')",0.0
"('alexa', 'general')",0.0
"('alexa', 'uk')",0.0
"('alexa', 'alexaapp')",0.0
"('alexa', 'dataprivacy')",0.0
"('alexa', 'bluetooth')",0.0
"('alexa', 'wireless')",0.0
"('alexa', 'firehd')",0.0
"('alexa', 'cyber')",0.0
"('alexa', 'metoo')",0.0
"('alexa', 'ecobee4')",0.0
"('alexa', 'lifx')",0.0
"('alexa', 'offer')",0.0
"('alexa', 'investorseurope')",0.0
"('alexa', 'wearsalexa')",0.0
"('alexa', 'marriott')",0.0
"('alexa', 'cat')",0.0
"('alexa', 'birthday')",0.0
"('alexa', 'ukdevs')",0.0
"('alexa', 'unboxing')",0.0
"('alexa', 'wearables')",0.0
"('alexa', 'moto')",0.0
"('alexa', 'feminism')",0.0
"('alexa', 'wordpress')",0.0
"('alexa', 'tourism')",0.0
"('alexa', 'games')",0.0
"('alexa', 'cybermonday')",0.0
"('alexa', 'radio')",0.0
"('alexa', 'askalexa')",0.0
"('alexa', 'play')",0.0
"('alexa', 'datascience')",0.0
"('alexa', 'nsa')",0.0
"('alexa', 'alexabliss')",0.0
"('alexa', 'snl')",0.0
"('alexa', 'mondaymotivation')",0.0
"('alexa', 'the')",0.0
"('alexa', 'cellphones')",0.0
"('alexa', 'hometheater')",0.0
"('alexa', 'followers')",0.0
"('alexa', 'smartglasses')",0.0
"('alexa', 'teen')",0.0
"('alexa', 'rome')",0.0
"('alexa', 'sexy')",0.0
"('alexa', 'lol')",0.0
"('alexa', 'people')",0.0
"('alexa', 'movie')",0.0
"('alexa', 'happybirthday')",0.0
"('alexa', 'cars')",0.0
"('alexa', 'garmin')",0.0
"('alexa', 'streaming')",0.0
"('alexa', 'chatbot')",0.0
"('alexa', 'oo')",0.0
"('alexa', 'amazonappsummit')",0.0
"('alexa', 'prize')",0.0
"('alexa', 'techupdates')",0.0
"('alexa', 'iosdev')",0.0
"('alexa', 'smartphones')",0.0
"('alexa', 'androiddev')",0.0
"('alexa', 'commands')",0.0
"('alexa', 'bmw')",0.0
"('alexa', 'cdo')",0.0
"('alexa', 'cio')",0.0
"('alexa', 'itunes')",0.0
"('alexa', 'crm')",0.0
"('alexa', 'culture')",0.0
"('alexa', 'linux')",0.0
"('alexa', 'healthtech')",0.0
"('alexa', 'productivity')",0.0
"('alexa', 'hometech')",0.0
"('alexa', 'cartoon')",0.0
"('alexa', 'bangalore')",0.0
"('alexa', 'angerissues')",0.0
"('alexa', 'applewatch')",0.0
"('alexa', 'laptop')",0.0
"('alexa', 'storage')",0.0
"('alexa', 'voiceover')",0.0
"('alexa', 'gamechanger')",0.0
"('alexa', 'hardware')",0.0
"('alexa', 'pain')",0.0
"('alexa', 'snapchat')",0.0
"('alexa', 'cybersecurity')",0.0
"('alexa', 'startups')",0.0
"('alexa', 'homeassistant')",0.0
"('alexa', 'web')",0.0
"('alexa', 'howto')",0.0
"('alexa', 'grace')",0.0
"('alexa', 'ia')",0.0
"('alexa', 'skynet')",0.0
"('alexa', 'garyvee')",0.0
"('alexa', 'applenews')",0.0
"('alexa', 'follow')",0.0
"('alexa', 'comment')",0.0
"('alexa', 'rap')",0.0
"('alexa', 'game')",0.0
"('alexa', 'chung')",0.0
"('alexa', 'perfect')",0.0
"('alexa', 'yogi')",0.0
"('alexa', 'moz')",0.0
"('alexa', 'voiceinterface')",0.0
"('alexa', 'enterprise')",0.0
"('alexa', 'cute')",0.0
"('alexa', 'jibo')",0.0
"('alexa', 'heating')",0.0
"('alexa', 'native')",0.0
"('alexa', 'monitor')",0.0
"('alexa', 'story')",0.0
"('alexa', 'have')",0.0
"('alexa', 'remote')",0.0
"('alexa', 'webtraffic')",0.0
"('alexa', 'serp')",0.0
"('alexa', '3dprinting')",0.0
"('alexa', 'opensource')",0.0
"('alexa', 'tc')",0.0
"('alexa', 'winning')",0.0
"('alexa', 'hindi')",0.0
"('alexa', 'bible')",0.0
"('alexa', 'hiring')",0.0
"('alexa', 'jobs')",0.0
"('alexa', 'party')",0.0
"('alexa', 'germany')",0.0
"('alexa', 'techtrends')",0.0
"('alexa', 'first')",0.0
"('alexa', 'anal')",0.0
"('alexa', 'super')",0.0
"('alexa', 'dad')",0.0
"('alexa', 'stem')",0.0
"('alexa', 'money')",0.0
"('alexa', 'course')",0.0
"('alexa', 'realestate')",0.0
"('alexa', 'ass')",0.0
"('alexa', 'humpday')",0.0
"('alexa', 'alexadevs')",0.0
"('alexa', 'laptops')",0.0
"('alexa', 'nfl')",0.0
"('alexa', 'house')",0.0
"('alexa', 'accent')",0.0
"('alexa', 'thankyou')",0.0
"('alexa', 'amazonfire')",0.0
"('alexa', 'virtualassistants')",0.0
"('alexa', 'voiceshopping')",0.0
"('alexa', 'lex')",0.0
"('alexa', 'periscope')",0.0
"('alexa', 'engineering')",0.0
"('alexa', 'market')",0.0
"('alexa', 'esp8266')",0.0
"('alexa', 'arduino')",0.0
"('alexa', 'humor')",0.0
"('alexa', 'nlp')",0.0
"('alexa', 'leica')",0.0
"('alexa', 'huawei')",0.0
"('alexa', 'mate')",0.0
"('alexa', 'dual')",0.0
"('alexa', 'bot')",0.0
"('alexa', 'nodejs')",0.0
"('alexa', 'primemusic')",0.0
"('alexa', 'tbt')",0.0
"('alexa', 'cool')",0.0
"('alexa', 'bigtits')",0.0
"('alexa', 'blonde')",0.0
"('alexa', 'nude')",0.0
"('alexa', 'deepmind')",0.0
"('alexa', 'hacking')",0.0
"('alexa', 'tutorial')",0.0
"('alexa', 'hack')",0.0
"('alexa', 'voiceactivated')",0.0
"('alexa', 'holidays')",0.0
"('alexa', 'canada')",0.0
"('alexa', 'ecobee')",0.0
"('alexa', 'amazongiveaway')",0.0
"('alexa', 'ces2018')",0.0
"('alexa', 'mrx')",0.0
"('alexa', 'gb')",0.0
"('alexa', 'okaygoogle')",0.0
"('alexa', 'heysiri')",0.0
"('alexa', 'deeplearning')",0.0
"('alexa', 'harrypotter')",0.0
"('alexa', 'computing')",0.0
"('alexa', 'new')",0.0
"('alexa', 'tgif')",0.0
"('alexa', 'world')",0.0
"('alexa', 'voiceassistants')",0.0
"('alexa', 'commerce')",0.0
"('alexa', 'cooking')",0.0
"('alexa', 'atlanta')",0.0
"('alexa', 'television')",0.0
"('alexa', 'stitcher')",0.0
"('alexa', 'dish')",0.0
"('alexa', 'jeopardy')",0.0
"('alexa', 'carplay')",0.0
"('alexa', 'amazonmusic')",0.0
"('alexa', 'newtech')",0.0
"('alexa', 'cambridge')",0.0
"('alexa', 'galaxy')",0.0
"('alexa', 'accessories')",0.0
"('alexa', 'research')",0.0
"('alexa', 'homebot')",0.0
"('alexa', 'connected')",0.0
"('alexa', 'voiceactivation')",0.0
"('alexa', 'npr')",0.0
"('alexa', 'aging')",0.0
"('alexa', 'amazontap')",0.0
"('alexa', 'works')",0.0
"('alexa', 'mood')",0.0
"('alexa', '3dprinter')",0.0
"('alexa', 'raw')",0.0
"('alexa', 'haha')",0.0
"('alexa', 'amazonkindle')",0.0
"('alexa', 'virtualreality')",0.0
"('alexa', 'newmusic')",0.0
"('alexa', 'heygoogle')",0.0
"('alexa', 'cloudcam')",0.0
"('alexa', 'christmas')",0.0
"('alexa', 'truth')",0.0
"('alexa', 'lesbian')",0.0
"('alexa', 'rude')",0.0
"('alexa', 'petra')",0.0
"('alexa', 'support')",0.0
"('alexa', 'goodmorning')",0.0
"('alexa', 'ir')",0.0
"('alexa', 'repost')",0.0
"('alexa', 'led')",0.0
"('alexa', 'amazondot')",0.0
"('alexa', 'beer')",0.0
"('alexa', 'banking')",0.0
"('alexa', 'digitaltransformation')",0.0
"('alexa', 'insurance')",0.0
"('alexa', 'player')",0.0
"('alexa', 'ivr')",0.0
"('alexa', 'deebot')",0.0
"('alexa', 'php')",0.0
"('alexa', 'iotforum')",0.0
"('alexa', 'realtors')",0.0
"('alexa', 'xmas')",0.0
"('alexa', 'internet')",0.0
"('alexa', 'with')",0.0
"('alexa', 'translator')",0.0
"('alexa', 'appletv')",0.0
"('alexa', 'instagram')",0.0
"('alexa', 'smartcar')",0.0
"('alexa', 'alexadevdays')",0.0
"('alexa', 'joke')",0.0
"('alexa', 'xplan')",0.0
"('alexa', 'personalization')",0.0
"('alexa', 'relaxed')",0.0
"('alexa', 'pandora')",0.0
"('alexa', 'dance')",0.0
"('alexa', 'tips')",0.0
"('alexa', 'muse')",0.0
"('alexa', 'tuesdaythoughts')",0.0
"('alexa', 'comedy')",0.0
"('alexa', 'memes')",0.0
"('alexa', 'navigation')",0.0
"('alexa', 'tunein')",0.0
"('alexa', 'online')",0.0
"('alexa', 'technologies')",0.0
"('alexa', 'meetings')",0.0
"('alexa', 'faceid')",0.0
"('alexa', 'ces')",0.0
"('alexa', 'appstore')",0.0
"('alexa', 'rohitprasad')",0.0
"('alexa', 'musicvideos')",0.0
"('alexa', 'digitalcinema')",0.0
"('alexa', 'redcinema')",0.0
"('alexa', 'africangrey')",0.0
"('alexa', 'interiordesigners')",0.0
"('alexa', 'bills')",0.0
"('alexa', 'weday')",0.0
"('alexa', 'wednesdaywisdom')",0.0
"('alexa', 'voiceapps')",0.0
"('alexa', 'beauty')",0.0
"('alexa', 'creditcard')",0.0
"('alexa', 'marketers')",0.0
"('alexa', 'platform')",0.0
"('alexa', 'personalassistant')",0.0
"('alexa', 'bargain')",0.0
"('alexa', 'biometrics')",0.0
"('alexa', 'androidnews')",0.0
"('alexa', 'roxy')",0.0
"('alexa', 'manners')",0.0
"('alexa', 'spanish')",0.0
"('alexa', 'hrtech')",0.0
"('alexa', 'hr')",0.0
"('alexa', 'workplace')",0.0
"('alexa', 'french')",0.0
"('alexa', 'hiphop')",0.0
"('alexa', 'retailers')",0.0
"('alexa', 'wow')",0.0
"('alexa', 'wrestling')",0.0
"('alexa', 'awesome')",0.0
"('alexa', 'dyk')",0.0
"('alexa', 'her')",0.0
"('alexa', 'pussy')",0.0
"('alexa', 'vo')",0.0
"('alexa', 'song')",0.0
"('alexa', 'headphones')",0.0
"('alexa', 'backlinks')",0.0
"('alexa', 'finserv')",0.0
"('alexa', 'parrot')",0.0
"('alexa', 'crypto')",0.0
"('alexa', 'bitcoin')",0.0
"('alexa', 'learn')",0.0
"('alexa', 'trending')",0.0
"('alexa', 'genz')",0.0
"('alexa', 'hashtag')",0.0
"('alexa', 'databreach')",0.0
"('alexa', 'a11y')",0.0
"('alexa', 'live')",0.0
"('alexa', 'now')",0.0
"('alexa', 'daily')",0.0
"('alexa', 'touchscreen')",0.0
"('alexa', 'monitoring')",0.0
"('alexa', 'dogs')",0.0
"('alexa', 'seattle')",0.0
"('alexa', 'entrepreneur')",0.0
"('alexa', 'amira')",0.0
"('alexa', 'bliss')",0.0
"('alexa', 'omg')",0.0
"('alexa', 'fitbit')",0.0
"('alexa', 'tuneinradio')",0.0
"('alexa', 'search')",0.0
"('alexa', 'alarm')",0.0
"('alexa', 'bts')",0.0
"('alexa', 'advert')",0.0
"('alexa', 'arlo')",0.0
"('alexa', 'belkin')",0.0
"('alexa', 'monday')",0.0
"('alexa', 'private')",0.0
"('alexa', 'talk')",0.0
"('alexa', 'dr')",0.0
"('alexa', 'morning')",0.0
"('alexa', 'chance')",0.0
"('alexa', 'blackfridaydeals')",0.0
"('alexa', 'save')",0.0
"('alexa', 'essential')",0.0
"('alexa', 'books')",0.0
"('alexa', 'human')",0.0
"('alexa', 'fetish')",0.0
"('alexa', 'amzn')",0.0
"('alexa', 'chris')",0.0
"('alexa', 'smarthouse')",0.0
"('alexa', 'googlemini')",0.0
"('alexa', 'neo4j')",0.0
"('alexa', 'customer')",0.0
"('alexa', 'orclapex')",0.0
"('alexa', 'amazonfiretv')",0.0
"('alexa', 'cloudcomputing')",0.0
"('alexa', 'wemo')",0.0
"('alexa', 'cryptos')",0.0
"('alexa', 'amazondeals')",0.0
"('alexa', 'xiaomi')",0.0
"('alexa', 'teampixel')",0.0
"('alexa', 'please')",0.0
"('alexa', 'discount')",0.0
"('alexa', 'alexaecho')",0.0
"('alexa', 'tesla')",0.0
"('alexa', 'commercial')",0.0
"('alexa', 'demo')",0.0
"('alexa', '2ndcityapp')",0.0
"('alexa', 'russia')",0.0
"('alexa', 'alexis')",0.0
"('alexa', 'useless')",0.0
"('alexa', 'integration')",0.0
"('alexa', 'speech')",0.0
"('alexa', 'cia')",0.0
"('alexa', 'branding')",0.0
"('alexa', 'blowjob')",0.0
"('alexa', 'sensors')",0.0
"('alexa', 'raspberry')",0.0
"('alexa', 'dataprotection')",0.0
"('alexa', 'humans')",0.0
"('alexa', 'chess')",0.0
"('alexa', 'martech')",0.0
"('alexa', 'watch')",0.0
"('alexa', 'gift')",0.0
"('alexa', 'sjw')",0.0
"('alexa', 'donaldtrump')",0.0
"('alexa', 'breez')",0.0
"('alexa', 'liberal')",0.0
"('alexa', 'spyware')",0.0
"('alexa', 'maga')",0.0
"('alexa', 'malware')",0.0
"('alexa', 'priceless')",0.0
"('alexa', 'siliconvalley')",0.0
"('alexa', 'model')",0.0
"('alexa', 'redhead')",0.0
"('alexa', 'lingerie')",0.0
"('alexa', 'altleft')",0.0
"('alexa', 'ethereum')",0.0
"('alexa', 'wework')",0.0
"('alexa', 'jesuschrist')",0.0
"('alexa', 'jeffbezos')",0.0
"('alexa', 'nowplaying')",0.0
"('alexa', 'ebay')",0.0
"('alexa', 'merrychristmas')",0.0
"('alexa', 'contentmarketing')",0.0
"('alexa', 'fakenews')",0.0
"('alexa', 'china')",0.0
"('alexa', 'vegas')",0.0
"('alexa', 'set')",0.0
"('alexa', 'businesses')",0.0
"('alexa', 'lynx')",0.0
"('alexa', 'awsreinvent')",0.0
"('alexa', 'conspiracy')",0.0
"('alexa', 'sundaymorning')",0.0
"('alexa', 'qanon')",0.0
"('alexa', 'feminist')",0.0
"('alexa', 'ranks')",0.0
"('alexa', 'cybermondaydeals')",0.0
"('alexa', 'command')",0.0
"('alexa', 'recording')",0.0
"('alexa', 'santa')",0.0
"('alexa', 'dadlife')",0.0
"('alexa', 'echobuttons')",0.0
"('alexa', 'websites')",0.0
"('alexa', 'christian')",0.0
"('alexa', 'harmony')",0.0
"('alexa', 'hardcore')",0.0
"('alexa', 'government')",0.0
"('alexa', 'augmentedreality')",0.0
"('alexa', 'awsreinvent2017')",0.0
"('alexa', 'girl')",0.0
"('alexa', 'hands')",0.0
"('alexa', 'fire7')",0.0
"('alexa', 'opinion')",0.0
"('alexa', 'rewriting')",0.0
"('alexa', 'attempt')",0.0
"('alexa', 'notsureif')",0.0
"('alexa', 'jokes')",0.0
"('alexa', 'wakeupamerica')",0.0
"('alexa', 'bestseller')",0.0
"('alexa', 'cinema')",0.0
"('alexa', 'filmmaking')",0.0
"('alexa', 'generation')",0.0
"('alexa', 'conversation')",0.0
"('alexa', 'accessibility')",0.0
"('alexa', 'mhealth')",0.0
"('alexa', 'xxx')",0.0
"('alexa', 'webcam')",0.0
"('alexa', 'sweet')",0.0
"('alexa', 'teensofinsta')",0.0
"('alexa', 'ootd')",0.0
"('alexa', 'alexaprize')",0.0
"('alexa', 'tibo')",0.0
"('alexa', 'blogger')",0.0
"('alexa', 'nsfw')",0.0
"('alexa', 'sdlive')",0.0
"('alexa', 'blacklivesmatter')",0.0
"('alexa', 'stocks')",0.0
"('alexa', 'breaking')",0.0
"('alexa', 'recognition')",0.0
"('alexa', 'notifications')",0.0
"('alexa', 'infographic')",0.0
"('alexa', 'brexit')",0.0
"('alexa', 'cpg')",0.0
"('alexa', 'mcafee')",0.0
"('alexa', 'work')",0.0
"('alexa', 'auto')",0.0
"('alexa', 'maurizioghiotti')",0.0
"('alexa', 'destiny2')",0.0
"('alexa', 'australia')",0.0
"('alexa', 'sweepstakes')",0.0
"('alexa', 'football')",0.0
"('alexa', 'boobs')",0.0
"('alexa', 'sm')",0.0
"('alexa', 'cellphone')",0.0
"('alexa', 'trump')",0.0
"('alexa', 'office')",0.0
"('alexa', 'activision')",0.0
"('alexa', 'america')",0.0
"('alexa', 'destiny')",0.0
"('alexa', 'sap')",0.0
"('alexa', 'twitch')",0.0
"('alexa', 'amazonpay')",0.0
"('alexa', 'payments')",0.0
"('alexa', 'bungie')",0.0
"('alexa', 'azure')",0.0
"('alexa', 'salesforce')",0.0
"('alexa', 'services')",0.0
"('alexa', 'coworking')",0.0
"('alexa', 'proptech')",0.0
"('alexa', 'hulu')",0.0
"('alexa', 'present')",0.0
"('alexa', 'waze')",0.0
"('alexa', 'meetup')",0.0
"('alexa', 'conference')",0.0
"('alexa', 'nbc')",0.0
"('alexa', 'ibmwatson')",0.0
"('alexa', 'applesiri')",0.0
"('alexa', 'trend')",0.0
"('alexa', 'ipad')",0.0
"('alexa', 'listen')",0.0
"('alexa', 'ring')",0.0
"('alexa', 'amazonechos')",0.0
"('alexa', 'iiot')",0.0
"('alexa', '5g')",0.0
"('alexa', 'job')",0.0
"('alexa', 'me')",0.0
"('alexa', 'techtips')",0.0
"('alexa', 'hotels')",0.0
"('alexa', 'facts')",0.0
"('alexa', 'cameras')",0.0
"('alexa', 'chat')",0.0
"('alexa', 'aliens')",0.0
"('alexa', 'via')",0.0
"('alexa', 'interoperability')",0.0
"('alexa', 'meeting')",0.0
"('alexa', 'terminator')",0.0
"('alexa', 'todo')",0.0
"('alexa', 'echospot')",0.0
"('alexa', 'audible')",0.0
"('alexa', 'moet')",0.0
"('alexa', 'videogames')",0.0
"('alexa', 'pay')",0.0
"('alexa', 'customers')",0.0
"('alexa', 'agents')",0.0
"('alexa', 'livevideo')",0.0
"('alexa', 'hosting')",0.0
"('alexa', 'momlife')",0.0
"('alexa', 'soundcloud')",0.0
"('alexa', 'dnd')",0.0
"('alexa', 'blissfits')",0.0
"('alexa', 'blue')",0.0
"('alexa', 'cats')",0.0
"('alexa', 'intelligent')",0.0
"('alexa', 'spy')",0.0
"('alexa', 'digitalworkplace')",0.0
"('alexa', 'avtweeps')",0.0
"('alexa', 'office365')",0.0
"('alexa', 'communication')",0.0
"('alexa', 'reading')",0.0
"('alexa', 'candy')",0.0
"('alexa', 'harmankardon')",0.0
"('alexa', '7delaan')",0.0
"('alexa', 'voicecommerce')",0.0
"('alexa', 'artificalintelligence')",0.0
"('alexa', 'mac')",0.0
"('alexa', 'british')",0.0
"('alexa', 'personal')",0.0
"('alexa', 'pharma')",0.0
"('alexa', 'investing')",0.0
"('alexa', 'gifts')",0.0
"('alexa', 'space')",0.0
"('alexa', 'vpa')",0.0
"('alexa', 'qualcomm')",0.0
"('alexa', 'tplink')",0.0
"('alexa', 'adult')",0.0
"('alexa', 'children')",0.0
"('alexa', 'wearabletech')",0.0
"('alexa', 'glasses')",0.0
"('alexa', 'wednesday')",0.0
"('alexa', 'genie')",0.0
"('alexa', 'tuneinradioapp')",0.0
"('alexa', 'ov')",0.0
"('alexa', 'eagles')",0.0
"('alexa', 'westworld')",0.0
"('alexa', 'bank')",0.0
"('alexa', 'build')",0.0
"('alexa', 'founder')",0.0
"('alexa', 'airplay')",0.0
"('alexa', 'sexualharassment')",0.0
"('alexa', 'windows')",0.0
"('alexa', 'snrtg')",0.0
"('alexa', 'equality')",0.0
"('alexa', 'offers')",0.0
"('alexa', 'tits')",0.0
"('alexa', 'appliances')",0.0
"('alexa', 'alexjones')",0.0
"('alexa', 'onlineshopping')",0.0
"('alexa', 'tricks')",0.0
"('alexa', 'shazam')",0.0
"('alexa', 'aexa')",0.0
"('alexa', 'snow')",0.0
"('alexa', 'iheartradio')",0.0
"('alexa', 'voicebot')",0.0
"('alexa', 'conversational')",0.0
"('alexa', 'experience')",0.0
"('alexa', 'earth')",0.0
"('alexa', 'hp')",0.0
"('alexa', 'weird')",0.0
"('alexa', 'writing')",0.0
"('alexa', 'gets')",0.0
"('alexa', 'netneutrality')",0.0
"('alexa', 'mvb')",0.0
"('alexa', 'zrock')",0.0
"('alexa', 'laugh')",0.0
"('alexa', 'applehomekit')",0.0
"('alexa', 'voiceassistance')",0.0
"('alexa', 'selfdrivingcars')",0.0
"('alexa', 'ads')",0.0
"('alexa', '1080p')",0.0
"('alexa', 'trendy')",0.0
"('alexa', 'enter')",0.0
"('alexa', 'lost')",0.0
"('alexa', 'art')",0.0
"('alexa', 'lssc')",0.0
"('alexa', 'fcc')",0.0
"('alexa', 'followfriday')",0.0
"('alexa', 'amazonprimeday')",0.0
"('alexa', 'laughter')",0.0
"('alexa', 'comics')",0.0
"('alexa', 'hal')",0.0
"('alexa', 'birthdays')",0.0
"('alexa', 'parties')",0.0
"('alexa', 'algorithms')",0.0
"('alexa', 'windows10')",0.0
"('alexa', 'storm')",0.0
"('alexa', 'csharp')",0.0
"('alexa', 'blackmirror')",0.0
"('alexa', 'inspiration')",0.0
